,Unnamed: 0,title,subtitle,pdf,txt,more,fileName,year,date,President
1510,1510,30 WCPD 2356 - Remarks Announcing Patsy Fleming as National AIDS Policy Director and an Exchange With Reporters,"Appointments and Nominations. Thursday, November 10, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/pdf/WCPD-1994-11-14-Pg2356.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/html/WCPD-1994-11-14-Pg2356.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-14-Pg2356&packageId=WCPD-1994-11-14&fromBrowse=true,WCPD-1994-11-14-Pg2356,1994,"Thursday, November 10, 1994",Bill Clinton
1511,1511,"30 WCPD 2358 - Executive Order 12936--Amendments to the Manual for Courts-Martial, United States, 1984","Executive Orders. Thursday, November 10, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/pdf/WCPD-1994-11-14-Pg2358.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/html/WCPD-1994-11-14-Pg2358.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-14-Pg2358&packageId=WCPD-1994-11-14&fromBrowse=true,WCPD-1994-11-14-Pg2358,1994,"Thursday, November 10, 1994",Bill Clinton
1512,1512,30 WCPD 2362 - Executive Order--12937--Declassification of Selected Records Within the National Archives of the...,"Executive Orders. Thursday, November 10, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/pdf/WCPD-1994-11-14-Pg2362.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/html/WCPD-1994-11-14-Pg2362.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-14-Pg2362&packageId=WCPD-1994-11-14&fromBrowse=true,WCPD-1994-11-14-Pg2362,1994,"Thursday, November 10, 1994",Bill Clinton
1513,1513,30 WCPD 2363 - Digest of Other White House Announcements,"Supplementary Materials. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/pdf/WCPD-1994-11-14-Pg2363.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/html/WCPD-1994-11-14-Pg2363.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-14-Pg2363&packageId=WCPD-1994-11-14&fromBrowse=true,WCPD-1994-11-14-Pg2363,1994,"Friday, November 11, 1994",Bill Clinton
1514,1514,30 WCPD 2363 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/pdf/WCPD-1994-11-14-Pg2363-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/html/WCPD-1994-11-14-Pg2363-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-14-Pg2363-2&packageId=WCPD-1994-11-14&fromBrowse=true,WCPD-1994-11-14-Pg2363-2,1994,"Friday, November 11, 1994",Bill Clinton
1515,1515,30 WCPD 2363 - Checklist of White House Press Releases,"Supplementary Materials. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/pdf/WCPD-1994-11-14-Pg2363-3.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/html/WCPD-1994-11-14-Pg2363-3.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-14-Pg2363-3&packageId=WCPD-1994-11-14&fromBrowse=true,WCPD-1994-11-14-Pg2363-3,1994,"Friday, November 11, 1994",Bill Clinton
1516,1516,30 WCPD 2363 - Acts Approved by the President,"Supplementary Materials. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/pdf/WCPD-1994-11-14-Pg2363-4.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-14/html/WCPD-1994-11-14-Pg2363-4.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-14-Pg2363-4&packageId=WCPD-1994-11-14&fromBrowse=true,WCPD-1994-11-14-Pg2363-4,1994,"Friday, November 11, 1994",Bill Clinton
1517,1517,30 WCPD 2365 - Remarks on the Asian-Pacific Trip,"Addresses and Remarks. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2365.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2365.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2365&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2365,1994,"Friday, November 11, 1994",Bill Clinton
1518,1518,"30 WCPD 2366 - Remarks at a Veterans Day Ceremony in Arlington, Virginia","Addresses and Remarks. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2366.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2366.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2366&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2366,1994,"Friday, November 11, 1994",Bill Clinton
1519,1519,"30 WCPD 2367 - Remarks at the Anchorage Museum of Art and History in Anchorage, Alaska","Addresses and Remarks. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2367.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2367.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2367&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2367,1994,"Friday, November 11, 1994",Bill Clinton
1520,1520,30 WCPD 2368 - Remarks to the Military Community at Elmendorf Air Force Base in Anchorage,"Addresses and Remarks. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2368.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2368.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2368&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2368,1994,"Friday, November 11, 1994",Bill Clinton
1521,1521,30 WCPD 2371 - Statement on the Death of Pedro Zamora,"Statements by the President. Friday, November 11, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2371.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2371.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2371&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2371,1994,"Friday, November 11, 1994",Bill Clinton
1522,1522,30 WCPD 2371 - The President's Radio Address,"Addresses and Remarks. Saturday, November 12, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2371-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2371-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2371-2&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2371-2,1994,"Saturday, November 12, 1994",Bill Clinton
1523,1523,"30 WCPD 2373 - Remarks at the American Cemetery in Manila, Philippines","Addresses and Remarks. Sunday, November 13, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2373.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2373.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2373&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2373,1994,"Sunday, November 13, 1994",Bill Clinton
1524,1524,30 WCPD 2375 - Remarks at a State Luncheon in Manila,"Addresses and Remarks. Sunday, November 13, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2375.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2375.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2375&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2375,1994,"Sunday, November 13, 1994",Bill Clinton
1525,1525,30 WCPD 2376 - The President's News Conference With President Fidel Ramos of the Philippines in Manila,"Interviews With the News Media. Sunday, November 13, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2376.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2376.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2376&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2376,1994,"Sunday, November 13, 1994",Bill Clinton
1526,1526,"30 WCPD 2382 - The President's News Conference in Jakarta, Indonesia","Interviews With the News Media. Monday, November 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2382.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2382.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2382&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2382,1994,"Monday, November 14, 1994",Bill Clinton
1527,1527,30 WCPD 2386 - Executive Order 12938--Proliferation of Weapons of Mass Destruction,"Executive Orders. Monday, November 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2386.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2386.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2386&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2386,1994,"Monday, November 14, 1994",Bill Clinton
1528,1528,30 WCPD 2389 - Letter to Congressional Leaders on the Proliferation of Weapons of Mass Destruction,"Communications to Congress. Monday, November 14, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2389.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2389.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2389&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2389,1994,"Monday, November 14, 1994",Bill Clinton
1529,1529,30 WCPD 2390 - The President's News Conference in Jakarta,"Interviews With the News Media. Tuesday, November 15, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2390.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2390.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2390&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2390,1994,"Tuesday, November 15, 1994",Bill Clinton
1530,1530,"30 WCPD 2400 - APEC Economic Leaders' Declaration of Common Resolve, Bogor, Indonesia","Joint Statements. Tuesday, November 15, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2400.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2400.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2400&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2400,1994,"Tuesday, November 15, 1994",Bill Clinton
1531,1531,30 WCPD 2403 - Nomination for Commissioner of the Social Security Administration,"Appointments and Nominations. Tuesday, November 15, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2403.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2403.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2403&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2403,1994,"Tuesday, November 15, 1994",Bill Clinton
1532,1532,30 WCPD 2403 - Memorandum on Serbia and Montenegro,"Communications to Federal Agencies. Tuesday, November 15, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2403-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2403-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2403-2&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2403-2,1994,"Tuesday, November 15, 1994",Bill Clinton
1533,1533,30 WCPD 2404 - Remarks to the International Business Community in Jakarta,"Addresses and Remarks. Wednesday, November 16, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2404.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2404.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2404&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2404,1994,"Wednesday, November 16, 1994",Bill Clinton
1534,1534,"30 WCPD 2408 - Proclamation 6757--National Farm-City Week, 1994","Proclamations. Wednesday, November 16, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2408.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2408.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2408&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2408,1994,"Wednesday, November 16, 1994",Bill Clinton
1535,1535,30 WCPD 2409 - Remarks to the Military Community at Hickam Air Force Base,"Addresses and Remarks. Friday, November 18, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2409.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2409.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2409&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2409,1994,"Friday, November 18, 1994",Bill Clinton
1536,1536,30 WCPD 2412 - Letter to Congressional Leaders on Iran,"Communications to Congress. Friday, November 18, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2412.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2412.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2412&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2412,1994,"Friday, November 18, 1994",Bill Clinton
1537,1537,30 WCPD 2414 - Digest of Other White House Announcements,"Supplementary Materials. Friday, November 18, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2414.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2414.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2414&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2414,1994,"Friday, November 18, 1994",Bill Clinton
1538,1538,30 WCPD 2414 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, November 18, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2414-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2414-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2414-2&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2414-2,1994,"Friday, November 18, 1994",Bill Clinton
1539,1539,30 WCPD 2415 - Checklist of White House Press Releases,"Supplementary Materials. Friday, November 18, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2415.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2415.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2415&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2415,1994,"Friday, November 18, 1994",Bill Clinton
1540,1540,30 WCPD 2415 - Acts Approved by the President,"Supplementary Materials. Friday, November 18, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/pdf/WCPD-1994-11-21-Pg2415-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-21/html/WCPD-1994-11-21-Pg2415-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-21-Pg2415-2&packageId=WCPD-1994-11-21&fromBrowse=true,WCPD-1994-11-21-Pg2415-2,1994,"Friday, November 18, 1994",Bill Clinton
1541,1541,30 WCPD 2417 - Remarks Following Discussions With Prime Minister Yitzhak Rabin of Israel and an Exchange With...,"Meetings With Foreign Leaders. Monday, November 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2417.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2417.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2417&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2417,1994,"Monday, November 21, 1994",Bill Clinton
1542,1542,"30 WCPD 2421 - Message on the Observance of Hanukkah, 1994","Letters and Messages. Monday, November 21, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2421.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2421.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2421&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2421,1994,"Monday, November 21, 1994",Bill Clinton
1543,1543,30 WCPD 2421 - Remarks Welcoming President Leonid Kuchma of Ukraine,"Addresses and Remarks. Tuesday, November 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2421-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2421-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2421-2&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2421-2,1994,"Tuesday, November 22, 1994",Bill Clinton
1544,1544,30 WCPD 2422 - The President's News Conference With President Kuchma of Ukraine,"Interviews With the News Media. Tuesday, November 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2422.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2422.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2422&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2422,1994,"Tuesday, November 22, 1994",Bill Clinton
1545,1545,30 WCPD 2426 - Joint Summit Statement by the Presidents of the United States and Ukraine,"Joint Statements. Tuesday, November 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2426.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2426.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2426&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2426,1994,"Tuesday, November 22, 1994",Bill Clinton
1546,1546,30 WCPD 2430 - Joint Statement on Future Aerospace Cooperation Between the United States and Ukraine,"Joint Statements. Tuesday, November 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2430.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2430.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2430&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2430,1994,"Tuesday, November 22, 1994",Bill Clinton
1547,1547,30 WCPD 2430 - Executive Order 12939--Expedited Naturalization of Aliens and Noncitizen Nationals Who Served in...,"Executive Orders. Tuesday, November 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2430-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2430-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2430-2&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2430-2,1994,"Tuesday, November 22, 1994",Bill Clinton
1548,1548,30 WCPD 2431 - Letter to Congressional Leaders on Bosnia,"Communications to Congress. Tuesday, November 22, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2431.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2431.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2431&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2431,1994,"Tuesday, November 22, 1994",Bill Clinton
1549,1549,30 WCPD 2432 - Remarks and an Exchange With Reporters at the Thanksgiving Turkey Presentation Ceremony,"Addresses and Remarks. Wednesday, November 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2432.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2432.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2432&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2432,1994,"Wednesday, November 23, 1994",Bill Clinton
1550,1550,30 WCPD 2433 - Remarks on the General Agreement on Tariffs and Trade,"Addresses and Remarks. Wednesday, November 23, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2433.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2433.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2433&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2433,1994,"Wednesday, November 23, 1994",Bill Clinton
1551,1551,30 WCPD 2433 - Digest of Other White House Announcements,"Supplementary Materials. Friday, November 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2433-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2433-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2433-2&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2433-2,1994,"Friday, November 25, 1994",Bill Clinton
1552,1552,30 WCPD 2434 - Nominations Submitted to the Senate,"Supplementary Materials. Friday, November 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2434.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2434.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2434&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2434,1994,"Friday, November 25, 1994",Bill Clinton
1553,1553,30 WCPD 2434 - Checklist of White House Press Releases,"Supplementary Materials. Friday, November 25, 1994.",https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/pdf/WCPD-1994-11-28-Pg2434-2.pdf,https://www.gpo.gov/fdsys/pkg/WCPD-1994-11-28/html/WCPD-1994-11-28-Pg2434-2.htm,search/pagedetails.action?collectionCode=CPD&browsePath=1994%2F11&granuleId=WCPD-1994-11-28-Pg2434-2&packageId=WCPD-1994-11-28&fromBrowse=true,WCPD-1994-11-28-Pg2434-2,1994,"Friday, November 25, 1994",Bill Clinton
